snippet_id,source_id,source_file,source_type,chunk_index,subject,subject_type,subject_id,predicate,object,object_type,object_id,confidence,evidence_span,alt_snippet_ids,_type_fix
src_pdf_001_chunk_0002,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,2,ev_bhatti_ash_hcl_0001_001_2,fflo:PermissibleLimit,fkg:ev_bhatti_ash_hcl_0001_001_2,fflo:inFood,Bhatti Katha,fkg:Food,fkg:FOO_00779,0.95,"in case of Bhatti Katha, the ash insoluble in dilute hydrochloric acid",,
src_pdf_001_chunk_0002,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,2,GELATIN,fkg:Food,fkg:FOO_00780,fkg:hasIngredient,purified product obtained by partial hydrolysis of collagen,fkg:Ingredient,fkg:ING_00464,0.95,shall be purified product obtained by partial hydrolysis of collagen,,
src_pdf_001_chunk_0002,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,2,GELATIN,fkg:Food,fkg:FOO_00780,fkg:hasIngredient,"collagen derived from the skin, white connective tissues and bones of animals",fkg:Ingredient,fkg:ING_00465,0.95,"derived from the skin, white connective tissues and bones of animals",,
src_pdf_001_chunk_0002,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,2,ev_gelatin_moisture_0001_001_2,fflo:PermissibleLimit,fkg:ev_gelatin_moisture_0001_001_2,fflo:forProperty,Moisture,ssn:Property,fkg:PRO_00150,0.95,more than 15 per cent moisture,,
src_pdf_001_chunk_0002,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,2,ev_gelatin_moisture_0001_001_2,fflo:PermissibleLimit,fkg:ev_gelatin_moisture_0001_001_2,fflo:inFood,GELATIN,fkg:Food,fkg:FOO_00780,0.95,more than 15 per cent moisture,,
src_pdf_001_chunk_0002,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,2,ev_gelatin_ash_0001_001_2,fflo:PermissibleLimit,fkg:ev_gelatin_ash_0001_001_2,fflo:hasValue,3.0 per cent,fso:Measurement,fkg:MEA_00130,0.95,more than 3.0 per cent of total ash,,
src_pdf_001_chunk_0002,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,2,ev_gelatin_ash_0001_001_2,fflo:PermissibleLimit,fkg:ev_gelatin_ash_0001_001_2,fflo:inFood,GELATIN,fkg:Food,fkg:FOO_00780,0.95,more than 3.0 per cent of total ash,,
src_pdf_001_chunk_0002,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,2,ev_gelatin_so2_0001_001_2,fflo:PermissibleLimit,fkg:ev_gelatin_so2_0001_001_2,fflo:inFood,GELATIN,fkg:Food,fkg:FOO_00780,0.95,more than 1000 parts per million of sulphur dioxide,,
src_pdf_001_chunk_0002,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,2,ev_gelatin_nitrogen_0001_001_2,fflo:PermissibleLimit,fkg:ev_gelatin_nitrogen_0001_001_2,fflo:forProperty,Nitrogen,ssn:Property,fkg:CHE_00037,0.95,"less than 15 per cent of nitrogen, on dry weight basis",,
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,Baking powder,fkg:Food,fkg:FOO_00781,fflo:hasDefinition,"a combination capable, under conditions of baking, of yielding carbon dioxide and consists of sodium bicarbonate, and acid-reacting material, starch or other neutral material",xsd:string,fkg:STR_00739,0.95,"Baking powder means a combination capable, under conditions of baking, of yielding carbon dioxide",,auto:fflo:FoodCategory→fkg:Food
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,Baking powder,fkg:Food,fkg:FOO_00781,fkg:hasIngredient,sodium bicarbonate,fkg:ChemicalIngredient,fkg:CHE_00016,0.95,consists of sodium bicarbonate,,auto:fkg:Ingredient→fkg:ChemicalIngredient
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,sodium bicarbonate,fkg:ChemicalIngredient,fkg:CHE_00016,fflo:hasDefinition,INS 500(ii),xsd:string,fkg:STR_00740,0.95,sodium bicarbonate (INS 500(ii)),,auto:fkg:Ingredient→fkg:ChemicalIngredient
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,Baking powder,fkg:Food,fkg:FOO_00781,fkg:hasIngredient,acidulants,fkg:Ingredient,fkg:ING_00466,0.95,with suitable mixture of acidulants,,
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,Baking powder,fkg:Food,fkg:FOO_00781,fkg:hasIngredient,Starch,fkg:Ingredient,fkg:ADU_00087,0.95,inert material of starch,,
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,ev_moisture_limit_0001_001_1,fflo:PermissibleLimit,fkg:ev_moisture_limit_0001_001_1,fflo:forProperty,Moisture,ssn:Property,fkg:PRO_00150,0.95,keep the moisture below the critical conditions i.e. 5%,,
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,ev_moisture_limit_0001_001_1,fflo:PermissibleLimit,fkg:ev_moisture_limit_0001_001_1,fflo:hasValue,5%,fso:Measurement,fkg:DEC_00003,0.95,below the critical conditions i.e. 5%,,
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,ev_moisture_limit_0001_001_1,fflo:PermissibleLimit,fkg:ev_moisture_limit_0001_001_1,fflo:inFood,Baking powder,fkg:Food,fkg:FOO_00781,0.95,Baking powder... keep the moisture below,,
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,Baking powder,fkg:Food,fkg:FOO_00781,fkg:hasIngredient,Edible starches,fkg:Ingredient,fkg:FOO_03090,0.7,"It may also contain any of the following,- (i) Edible starches",,
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,Edible starches,fflo:FoodAdditive,fkg:FOO_03090,fflo:hasDefinition,"Starches obtained from cereals, roots and tubers",xsd:string,fkg:STR_00741,0.95,"Edible starches - Starches obtained from cereals, roots and tubers",,
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,Baking powder,fkg:Food,fkg:FOO_00781,fkg:hasIngredient,Calcium lactate,fkg:Ingredient,fkg:FOO_03008,0.7,Neutral materials- such as calcium lactate,,
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,Baking powder,fkg:Food,fkg:FOO_00781,fkg:hasIngredient,anhydrous calcium sulphate,fkg:Ingredient,fkg:ING_00470,0.7,anhydrous calcium sulphate,,
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,Baking powder,fkg:Food,fkg:FOO_00781,fkg:hasIngredient,sodium sulphate,fkg:Ingredient,fkg:ING_00471,0.7,sodium sulphate,,
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,Baking powder,fkg:Food,fkg:FOO_00781,fkg:hasIngredient,gamma-delta lactone,fkg:Ingredient,fkg:ING_00472,0.7,gamma- delta lactone,,
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,Baking powder,fkg:Food,fkg:FOO_00781,fkg:hasIngredient,acid pectin,fkg:Ingredient,fkg:ING_00473,0.7,acid pectin,,
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,Baking powder,fkg:Food,fkg:FOO_00781,fkg:hasIngredient,Mono calcium phosphate mono hydrate,fkg:Ingredient,fkg:ING_00474,0.95,It shall be any one or combination of the following: (i) Mono calcium phosphate mono hydrate,,
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,Mono calcium phosphate mono hydrate,fkg:Ingredient,fkg:ING_00474,fflo:hasDefinition,INS 341 (iii),xsd:string,fkg:STR_00742,0.95,Mono calcium phosphate mono hydrate INS 341 (iii),,
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,Baking powder,fkg:Food,fkg:FOO_00781,fkg:hasIngredient,Mono calcium phosphate anhydrous,fkg:Ingredient,fkg:ING_00475,0.95,(ii) Mono calcium phosphate anhydrous,,
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,Mono calcium phosphate anhydrous,fkg:Ingredient,fkg:ING_00475,fflo:hasDefinition,INS 341(iii),xsd:string,fkg:STR_00742,0.95,Mono calcium phosphate anhydrous INS 341(iii),,
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,Baking powder,fkg:Food,fkg:FOO_00781,fkg:hasIngredient,Sodium aluminum phosphate,fkg:Ingredient,fkg:ING_00476,0.95,(iii) Sodium aluminum phosphate,,
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,Sodium aluminum phosphate,fkg:Ingredient,fkg:ING_00476,fflo:hasDefinition,INS 541(i),xsd:string,fkg:STR_00743,0.95,Sodium aluminum phosphate INS 541(i),,
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,Baking powder,fkg:Food,fkg:FOO_00781,fkg:hasIngredient,Ammonium dihydrogen phosphate,fkg:Ingredient,fkg:FOO_03269,0.95,(iv) Ammonium dihydrogen phosphate,,
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,Ammonium dihydrogen phosphate,fkg:Ingredient,fkg:FOO_03269,fflo:hasDefinition,INS 342(i),xsd:string,fkg:STR_00744,0.95,Ammonium dihydrogen phosphate INS 342(i),,
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,Baking powder,fkg:Food,fkg:FOO_00781,fkg:hasIngredient,Calcium carbonate,fkg:Ingredient,fkg:FOO_03185,0.95,(v) Calcium carbonate,,
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,Calcium carbonate,fkg:Ingredient,fkg:FOO_03185,fflo:hasDefinition,INS 170(i),xsd:string,fkg:STR_00745,0.95,Calcium carbonate INS 170(i),,
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,Baking powder,fkg:Food,fkg:FOO_00781,fkg:hasIngredient,Potassium bitartrate,fkg:Ingredient,fkg:ING_00479,0.95,(vi) Potassium bitartrate,,
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,Potassium bitartrate,fkg:Ingredient,fkg:ING_00479,fflo:hasScientificName,potassium hydrogen tartrate (Cream of tartar),xsd:string,fkg:STR_00746,0.95,Potassium bitartrate or potassium hydrogen tartrate (Cream of tartar),,
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,Baking powder,fkg:Food,fkg:FOO_00781,fkg:hasIngredient,Tartaric acid,fkg:Ingredient,fkg:FOO_03174,0.95,(vii) Tartaric Acid,,
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,Tartaric acid,fkg:Ingredient,fkg:FOO_03174,fflo:hasDefinition,INS 334,xsd:string,fkg:STR_00747,0.95,Tartaric Acid INS 334,,
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,Baking powder,fkg:Food,fkg:FOO_00781,fkg:hasIngredient,Tricalcium Phosphate,fkg:Ingredient,fkg:FOO_03347,0.95,(viii) Tricalcium Phosphate,,
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,Tricalcium Phosphate,fkg:Ingredient,fkg:FOO_03347,fflo:hasDefinition,INS 341(iii),xsd:string,fkg:STR_00742,0.95,Tricalcium Phosphate INS 341(iii),,
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,Baking powder,fkg:Food,fkg:FOO_00781,fkg:hasIngredient,Glucono delta-lactone,fkg:Ingredient,fkg:FOO_03358,0.95,(ix) Glucono delta lactone,,
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,Baking powder,fkg:Food,fkg:FOO_00781,fkg:hasIngredient,Calcium silicate,fkg:Ingredient,fkg:FOO_03245,0.95,(x) Calcium silicate,,
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,Calcium silicate,fkg:Ingredient,fkg:FOO_03245,fflo:hasDefinition,INS 552,xsd:string,fkg:STR_00748,0.95,Calcium silicate INS 552,,
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,ev_calcium_silicate_limit_0001_001_1,fflo:PermissibleLimit,fkg:ev_calcium_silicate_limit_0001_001_1,fflo:hasValue,10%,fso:Measurement,fkg:MEA_00113,0.95,not more than 10%,,
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,ev_calcium_silicate_limit_0001_001_1,fflo:PermissibleLimit,fkg:ev_calcium_silicate_limit_0001_001_1,fflo:inFood,Baking powder,fkg:Food,fkg:FOO_00781,0.95,Baking powder... Calcium silicate,,
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,Baking powder,fkg:Food,fkg:FOO_00781,fkg:hasIngredient,Aluminium sodium sulphate,fkg:Ingredient,fkg:FOO_03610,0.95,(xi) Aluminium sodium sulphate,,
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,Aluminium sodium sulphate,fkg:Ingredient,fkg:FOO_03610,fflo:hasDefinition,INS 521,xsd:string,fkg:STR_00749,0.95,Aluminium sodium sulphate INS 521,,
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,Baking powder,fkg:Food,fkg:FOO_00781,fkg:hasIngredient,Sodium acid pyrophosphate,fkg:Ingredient,fkg:FOO_03077,0.95,(xii) Sodium acid pyrophosphate,,
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,Sodium acid pyrophosphate,fkg:Ingredient,fkg:FOO_03077,fflo:hasDefinition,INS 450(i),xsd:string,fkg:STR_00750,0.95,Sodium acid pyrophosphate INS 450(i),,
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,Baking powder,fkg:Food,fkg:FOO_00781,fflo:hasDefinition,white free flowing powder and free of any off odour,xsd:string,fkg:STR_00751,0.95,It shall be in form of white free flowing powder and free of any off odour,,auto:fflo:FoodStandard→fkg:Food
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,ev_yield_limit_0001_001_1,fflo:PermissibleLimit,fkg:ev_yield_limit_0001_001_1,fflo:forProperty,yield,ssn:Property,fkg:PRO_00253,0.95,baking powder shall yield not less than 10 per cent of its weight,,
src_pdf_001_chunk_0001,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,1,ev_yield_limit_0001_001_1,fflo:PermissibleLimit,fkg:ev_yield_limit_0001_001_1,fflo:hasValue,10%,fso:Measurement,fkg:MEA_00113,0.95,not less than 10 per cent of its weight,,
src_pdf_005_chunk_0048,src_pdf_005,markdown/appendix_a_4.md,pdf,48,crackers,fflo:FoodCategory,fkg:FOO_00358,fflo:hasDefinition,"a thin, crisp wafer, usually dough",xsd:string,fkg:STR_00752,0.95,"The term “cracker” refers to a thin, crisp wafer, usually dough",,
src_pdf_005_chunk_0048,src_pdf_005,markdown/appendix_a_4.md,pdf,48,Other ordinary bakery products,fflo:FoodCategory,fkg:FOO_01151,fflo:hasSubcategory,cornbread,fflo:FoodCategory,fkg:FOO_02058,0.95,such as cornbread and biscuits,,
src_pdf_005_chunk_0048,src_pdf_005,markdown/appendix_a_4.md,pdf,48,Other ordinary bakery products,fflo:FoodCategory,fkg:FOO_01151,fflo:hasSubcategory,bagels,fflo:FoodCategory,fkg:FOO_02059,0.95,"bagels, pita and muffins",,
src_pdf_005_chunk_0048,src_pdf_005,markdown/appendix_a_4.md,pdf,48,Biscuit,fflo:FoodCategory,fkg:FOO_00355,fflo:hasDefinition,"a small cake of shortened bread, leavened with baking powder or baking soda",xsd:string,fkg:STR_00753,0.95,"refers to a small cake of shortened bread, leavened with baking powder or baking soda",,
src_pdf_005_chunk_0048,src_pdf_005,markdown/appendix_a_4.md,pdf,48,Biscuit,fkg:Food,fkg:FOO_00355,fkg:hasIngredient,Baking powder,fkg:Food,fkg:FOO_00781,0.95,leavened with baking powder or baking soda,,auto:fkg:Ingredient→fkg:Food
src_pdf_005_chunk_0048,src_pdf_005,markdown/appendix_a_4.md,pdf,48,Biscuit,fkg:Food,fkg:FOO_00355,fkg:hasIngredient,baking soda,fkg:Ingredient,fkg:ING_00484,0.95,leavened with baking powder or baking soda,,
src_pdf_005_chunk_0048,src_pdf_005,markdown/appendix_a_4.md,pdf,48,Bread-type products,fflo:FoodCategory,fkg:FOO_01153,fflo:hasSubcategory,croutons,fflo:FoodCategory,fkg:FOO_02061,0.95,"such as croutons, bread stuffing and stuffing mixes",,
src_pdf_005_chunk_0048,src_pdf_005,markdown/appendix_a_4.md,pdf,48,Bread-type products,fflo:FoodCategory,fkg:FOO_01153,fflo:hasSubcategory,stuffing mixes,fflo:FoodCategory,fkg:FOO_02062,0.95,"such as croutons, bread stuffing and stuffing mixes",,
src_pdf_005_chunk_0048,src_pdf_005,markdown/appendix_a_4.md,pdf,48,Bread-type products,fflo:FoodCategory,fkg:FOO_01153,fflo:hasSubcategory,prepared doughs,fflo:FoodCategory,fkg:FOO_02063,0.95,and prepared doughs,,
src_pdf_005_chunk_0048,src_pdf_005,markdown/appendix_a_4.md,pdf,48,Bread-type products,fflo:FoodCategory,fkg:FOO_01153,fflo:hasSubcategory,toasted bread,fflo:FoodCategory,fkg:FOO_02064,0.95,toasted bread (rusks),,
src_pdf_005_chunk_0048,src_pdf_005,markdown/appendix_a_4.md,pdf,48,Steamed breads and buns,fflo:FoodCategory,fkg:FOO_00782,fflo:hasDefinition,wheat,fkg:Ingredient,fkg:FOO_02413,0.95,leavened wheat or rice products,,
src_pdf_005_chunk_0048,src_pdf_005,markdown/appendix_a_4.md,pdf,48,Steamed breads and buns,fkg:Food,fkg:FOO_00782,fkg:hasIngredient,rice,fkg:Ingredient,fkg:FOO_00341,0.95,leavened wheat or rice products,,
src_pdf_005_chunk_0048,src_pdf_005,markdown/appendix_a_4.md,pdf,48,Steamed breads and buns,fflo:FoodCategory,fkg:FOO_00782,fflo:hasSubcategory,twisted rolls,fflo:FoodCategory,fkg:FOO_02066,0.95,such as twisted rolls of various shapes,,
src_pdf_005_chunk_0048,src_pdf_005,markdown/appendix_a_4.md,pdf,48,Mixes for bread and ordinary bakery wares,fflo:FoodCategory,fkg:FOO_02067,fflo:hasDefinition,mixes containing the dry ingredients to which wet ingredients are added to prepare dough,xsd:string,fkg:STR_00754,0.95,Includes all the mixes containing the dry ingredients to which wet ingredients,,
src_pdf_005_chunk_0048,src_pdf_005,markdown/appendix_a_4.md,pdf,48,Mixes for bread and ordinary bakery wares,fflo:FoodCategory,fkg:FOO_02067,fflo:hasDefinition,water,fkg:Ingredient,fkg:ING_00008,0.95,"wet ingredients (e.g. water, milk, oil, butter, and eggs)",,
src_pdf_005_chunk_0048,src_pdf_005,markdown/appendix_a_4.md,pdf,48,Mixes for bread and ordinary bakery wares,fflo:FoodCategory,fkg:FOO_02067,fkg:hasIngredient,milk,fkg:Ingredient,fkg:FOO_00129,0.95,"wet ingredients (e.g. water, milk, oil, butter, and eggs)",,
src_pdf_005_chunk_0048,src_pdf_005,markdown/appendix_a_4.md,pdf,48,Mixes for bread and ordinary bakery wares,fflo:FoodCategory,fkg:FOO_02067,fkg:hasIngredient,oil,fkg:Ingredient,fkg:FOO_00213,0.95,"wet ingredients (e.g. water, milk, oil, butter, and eggs)",,auto:fkg:Food→fflo:FoodCategory
src_pdf_005_chunk_0048,src_pdf_005,markdown/appendix_a_4.md,pdf,48,Mixes for bread and ordinary bakery wares,fflo:FoodCategory,fkg:FOO_02067,fkg:hasIngredient,Butter,fkg:Ingredient,fkg:FOO_00156,0.95,"wet ingredients (e.g. water, milk, oil, butter, and eggs)",,
src_pdf_005_chunk_0048,src_pdf_005,markdown/appendix_a_4.md,pdf,48,Mixes for bread and ordinary bakery wares,fflo:FoodCategory,fkg:FOO_02067,fflo:hasSubcategory,French bread mix,fflo:FoodCategory,fkg:FOO_02068,0.95,such as French bread mix,,
